Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,14.984946453519404,7.064206368807026,10.712467340616623,1.6157792781127183,43.32000000000002,16.13000000000001,44.604103,18.630003,1896.8792,1.4366856,-0.053925958,47.47278,1.3850774,-9999,-9999,-9999,-9999,-9999,-9999
1,12.703042785096807,11.924552150919547,1.4327057041580946,1.4449047293722317,21.200000000000017,16.13000000000001,24.704813,19.153076,1896.839,0.2899285,0.04288759,50.293518,0.99032706,-9999,-9999,-9999,-9999,-9999,-9999
1,17.691138980786402,13.893953046199632,2.846644356121415,1.8897233572972472,26.730000000000018,5.070000000000007,27.68489,8.855962,1896.8563,0.5386926,0.13912466,49.847492,1.0021515,-9999,-9999,-9999,-9999,-9999,-9999
1,9.915281903928655,10.880327699999437,2.702478092592787,1.452152072503772,15.670000000000016,-0.45999999999999375,21.853642,2.8312893,1896.8507,0.18209226,0.05462963,50.524372,0.9826888,-9999,-9999,-9999,-9999,-9999,-9999
1,9.784953996978818,11.026439733633245,1.6377120769559426,2.5903174583933333,-0.9199999999999875,16.13000000000001,3.944504,16.983082,1896.8024,0.24234752,-0.08865013,50.48629,0.9465261,-9999,-9999,-9999,-9999,-9999,-9999
1,11.978772544241199,10.394997862219867,1.7407576556754374,1.9176606424821252,4.610000000000014,16.13000000000001,6.9597445,17.630589,1896.816,0.334397,0.05366659,50.533188,1.0087612,-9999,-9999,-9999,-9999,-9999,-9999
1,11.826066341007339,10.234800600244187,1.9829125093228253,1.7125989700087683,15.670000000000016,5.070000000000007,14.655711,8.204347,1896.834,-0.007295328,0.010018417,35.018612,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,12.327073652522357,10.451257474561938,6.135527456862206,1.620102040181331,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,12.12030543379967,11.310970873862907,3.84972091667019,2.309112898387132,10.140000000000015,5.070000000000007,15.828838,8.636968,1896.8303,0.36049432,-0.19347532,47.558315,1.0856159,-9999,-9999,-9999,-9999,-9999,-9999
1,10.280932642518385,8.697178852938464,1.5963550930149024,2.3132976737542497,21.200000000000017,10.600000000000009,25.453268,11.662212,1896.8578,0.35000223,-0.080143936,50.275387,1.004529,-9999,-9999,-9999,-9999,-9999,-9999
1,11.18971279513018,10.08751429986595,2.4283070575991337,2.202949698331887,4.610000000000014,16.13000000000001,5.99478,17.488836,1896.8057,0.30877385,-0.062319204,50.215305,1.0620904,-9999,-9999,-9999,-9999,-9999,-9999
1,7.87217405712255,9.611378555210957,1.413383169455674,1.545545856654376,26.730000000000018,5.070000000000007,29.982164,8.40284,1896.856,0.68390983,0.1332365,48.855576,1.0031835,-9999,-9999,-9999,-9999,-9999,-9999
1,11.682338999418013,11.79084122627896,1.6151804795369789,1.5420350816893156,-0.9199999999999875,10.600000000000009,3.3955808,13.456473,1896.8146,0.18178998,-0.07957072,50.408817,0.992811,-9999,-9999,-9999,-9999,-9999,-9999
1,11.240933229101184,8.818936835785834,5.256486986655618,1.9183087115862854,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.744461640922294,10.248604166570136,2.238617992768094,2.2226526893118805,10.140000000000015,10.600000000000009,15.326807,11.802389,1896.839,0.35529122,-0.09750023,51.998703,1.0609077,-9999,-9999,-9999,-9999,-9999,-9999
1,7.243150757017895,6.385493977237262,1.850926500181518,1.431542713421316,21.200000000000017,-11.519999999999996,24.2874,-7.1482544,1859.7938,1.1295836,-0.23285444,37.34256,1.0275426,-9999,-9999,-9999,-9999,-9999,-9999
1,13.659463239820226,7.487933226198002,10.919739494038694,1.457765002447628,21.200000000000017,10.600000000000009,22.678915,13.441484,1896.8452,1.1368387,0.24241352,47.013027,1.8302063,-9999,-9999,-9999,-9999,-9999,-9999
1,11.046123625284203,9.699419620380503,2.4099941921398695,1.64821150715573,4.610000000000014,5.070000000000007,10.188923,7.410586,1896.832,0.34521037,0.06864257,49.56368,1.0295693,-9999,-9999,-9999,-9999,-9999,-9999
1,9.753400453955788,11.160006340611613,2.5978721038579637,1.712435360742967,15.670000000000016,5.070000000000007,18.925257,7.8451147,1896.8444,0.40357736,-0.07099334,49.645702,1.0747879,-9999,-9999,-9999,-9999,-9999,-9999
1,10.063268211164988,10.159258708193233,2.383836640136858,1.6144371742955397,10.140000000000015,-5.989999999999995,15.271637,-1.9738224,1859.8281,0.57630795,-0.16360648,49.57932,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,6.887060330794266,8.532975252903684,2.367780670205143,2.1174794578902616,-45.16,-0.45999999999999375,-38.250443,0.005629596,1896.7573,-4.274491,-0.79022914,49.81695,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.893807912803483,11.524406588723876,1.7248627060849235,1.5705099999343473,10.140000000000015,5.070000000000007,12.8193445,7.811396,1896.8322,0.2655461,0.0022711363,50.42671,0.989299,-9999,-9999,-9999,-9999,-9999,-9999
1,8.846027128445506,9.534482758620692,1.7176805820005137,2.077596690032499,10.140000000000015,5.070000000000007,12.152297,6.3406906,1896.8363,0.42919397,-0.12481663,50.023777,0.99113995,-9999,-9999,-9999,-9999,-9999,-9999
1,9.512046385835228,7.511526088189651,1.934373818806271,1.4862922127004656,-0.9199999999999875,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,15.242783839299099,6.280728578699287,4.071466239682868,1.5253644587745694,43.32000000000002,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.063579625388934,12.20024277485625,2.3326999907868924,2.303234892339189,4.610000000000014,16.13000000000001,10.239227,17.419516,1896.8109,0.37202176,-0.037425943,50.139343,1.0114633,-9999,-9999,-9999,-9999,-9999,-9999
1,9.751281245944044,5.8552588208699206,2.4869676857259053,2.0209519431852097,26.730000000000018,16.13000000000001,30.853476,21.130362,1896.8522,1.5655999,0.31773326,44.510838,1.0019592,-9999,-9999,-9999,-9999,-9999,-9999
1,10.192881453752268,9.699419620380503,1.5196190118779251,1.605948717245475,15.670000000000016,-0.45999999999999375,19.099133,3.6218836,1896.8385,0.2579023,0.05791321,50.269993,1.004008,-9999,-9999,-9999,-9999,-9999,-9999
1,9.707626717846932,8.295000000000002,1.7304442837574505,2.461684050936956,15.670000000000016,10.600000000000009,17.84424,11.368968,1896.8397,0.5896477,0.14896908,49.273827,1.0362548,-9999,-9999,-9999,-9999,-9999,-9999
1,10.488793436330036,9.810880834563227,2.1286414601729873,1.632656544929646,4.610000000000014,5.070000000000007,10.112624,9.580437,1896.8196,0.25785205,-0.080928564,50.627728,0.99497336,-9999,-9999,-9999,-9999,-9999,-9999
1,10.867805491042603,10.832672407213025,1.729318366591726,2.8955981222586487,15.670000000000016,21.66000000000001,19.722845,22.24817,1896.8221,0.48024687,0.11116842,49.97653,1.0271838,-9999,-9999,-9999,-9999,-9999,-9999
1,9.33769782612618,9.979957791792087,1.5466919944078283,1.7274236262348106,21.200000000000017,10.600000000000009,24.171728,14.956341,1896.8347,0.41672444,-0.0042870054,49.78776,1.008488,-9999,-9999,-9999,-9999,-9999,-9999
1,9.561937565159063,7.880225250587703,2.919017749530496,1.5456284640328974,21.200000000000017,-0.45999999999999375,21.671703,1.5696286,1859.8188,0.3445782,-0.05580348,50.23488,0.98743075,-9999,-9999,-9999,-9999,-9999,-9999
1,11.313418208401272,11.023582383839976,3.0054729319706994,1.6047464328227579,10.140000000000015,16.13000000000001,11.967759,18.827951,1896.8188,0.41422504,0.059528638,50.01071,1.268521,-9999,-9999,-9999,-9999,-9999,-9999
1,11.56588773800965,6.697738015028534,1.717613580819107,2.8599730800801475,21.200000000000017,27.190000000000012,24.995964,27.570604,1896.8208,1.0585074,0.37710923,46.471855,1.0395155,-9999,-9999,-9999,-9999,-9999,-9999
1,9.741307595659686,10.318733728749296,1.966985904294628,1.8247427570927162,15.670000000000016,-5.989999999999995,17.91301,-2.0923944,1859.8369,0.65635663,-0.15465838,48.41184,1.0290178,-9999,-9999,-9999,-9999,-9999,-9999
1,10.221087176075836,10.758125786091314,2.9897038859742993,1.9683032414149915,10.140000000000015,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,8.194026170869169,9.781832048354856,2.095487102355954,2.1239846457506704,76.5,32.72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.900855012337338,11.606280368834797,1.9138038984646342,2.3773697659687247,15.670000000000016,10.600000000000009,20.599169,11.7893305,1896.8369,0.5318363,-0.16730538,49.995373,0.9997741,-9999,-9999,-9999,-9999,-9999,-9999
1,10.142971047883393,9.183439529484339,2.1544166039465753,1.847003815925571,26.730000000000018,5.070000000000007,28.172327,6.7643595,1896.8478,0.45457762,-0.07659633,50.19774,0.9997894,-9999,-9999,-9999,-9999,-9999,-9999
1,10.617777761370021,8.728314416804299,2.1557646126972725,2.015504083619529,10.140000000000015,10.600000000000009,15.254016,15.734837,1896.827,0.4887153,0.06803321,49.970604,1.0322292,-9999,-9999,-9999,-9999,-9999,-9999
1,11.440658403006365,10.597684593234158,2.1258775600038047,1.644692002024064,4.610000000000014,10.600000000000009,10.080287,12.674172,1896.8229,0.24084654,-0.044343043,50.16555,1.0317576,-9999,-9999,-9999,-9999,-9999,-9999
1,7.701422965269542,11.954227827382256,1.4337718277047202,1.656174055480173,26.730000000000018,21.66000000000001,29.828384,24.646538,1896.845,0.85666764,0.20619193,48.076084,1.011789,-9999,-9999,-9999,-9999,-9999,-9999
1,10.054246563496044,8.891128833740343,1.9440627870915856,1.96481538416224,21.200000000000017,-0.45999999999999375,24.089914,3.3965738,1896.8585,0.93302554,-0.045916464,48.40752,1.0429955,-9999,-9999,-9999,-9999,-9999,-9999
1,10.30430153878177,8.407662379194399,3.459232400460928,2.3125161077396945,4.610000000000014,16.13000000000001,7.229319,17.089838,1896.8136,0.48435292,0.22899178,48.936703,1.1027216,-9999,-9999,-9999,-9999,-9999,-9999
1,9.269455514555977,5.927140905019763,2.006957083404795,2.605784676388818,26.730000000000018,-0.45999999999999375,30.953499,0.20266807,1859.8059,0.8252117,-0.05370874,47.793526,1.0207627,-9999,-9999,-9999,-9999,-9999,-9999
1,9.467043315696525,8.485569468024872,1.4177645941961718,1.4556223556453907,26.730000000000018,5.070000000000007,29.229681,8.387869,1896.8699,1.055024,0.08727939,45.86521,0.9189629,-9999,-9999,-9999,-9999,-9999,-9999
1,13.401438929316026,9.574742064929701,4.258289378583189,2.0934158320240766,26.730000000000018,16.13000000000001,27.872042,17.37516,1896.8492,0.39604193,0.05113704,33.92586,1.1748881,-9999,-9999,-9999,-9999,-9999,-9999
1,8.233837875318219,7.852851037775238,2.8167668712844542,1.7604315515671887,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.330590496191396,4.606451996927788,3.2963590012294977,1.6370920293169204,70.97000000000003,5.070000000000007,70.73515,10.013268,1896.9695,0.3540899,0.01390349,5.2679796,0.97509307,-9999,-9999,-9999,-9999,-9999,-9999
1,11.226163897760225,9.74974983152613,2.9992565157838285,1.8937751803561,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.060000000000004,11.325851515781407,4.396226693841334,2.539257916518078,15.670000000000016,10.600000000000009,20.726912,11.825435,1896.8346,0.6358302,-0.20470525,49.33937,1.1916269,-9999,-9999,-9999,-9999,-9999,-9999
1,9.579621812250418,10.158607703180984,1.6389173383574094,1.6710800060771551,10.140000000000015,16.13000000000001,13.82791,18.334826,1896.8234,0.33011848,0.050041664,49.777596,1.0093212,-9999,-9999,-9999,-9999,-9999,-9999
1,15.84285882593627,11.409665092628776,12.149943586688972,2.4605594453424264,21.200000000000017,10.600000000000009,23.682323,11.42523,1896.8647,1.2806194,-0.19521554,46.34088,1.3954985,-9999,-9999,-9999,-9999,-9999,-9999
1,12.017063100256886,13.228405253678751,3.230594292709145,1.9334139360693168,15.670000000000016,10.600000000000009,20.658104,12.269675,1896.8372,0.6120937,0.05485855,48.47016,1.3906952,-9999,-9999,-9999,-9999,-9999,-9999
1,10.252962493012758,12.593677904233855,1.8876477058799213,1.8095736272090117,10.140000000000015,10.600000000000009,11.947393,14.384199,1896.8297,0.31959066,0.052732676,50.00945,1.0087105,-9999,-9999,-9999,-9999,-9999,-9999
1,9.899932525022583,10.520949386818662,1.5282269876965275,2.084173405281762,21.200000000000017,16.13000000000001,25.48174,17.417282,1896.8488,0.47082925,-0.03547136,49.8141,1.0374827,-9999,-9999,-9999,-9999,-9999,-9999
1,11.003692604644137,11.093647255862251,3.6802980537483947,2.5344599500278053,10.140000000000015,10.600000000000009,11.412204,11.540878,1896.831,0.4368994,-0.05197436,50.134407,1.2429578,-9999,-9999,-9999,-9999,-9999,-9999
1,13.427803667843639,11.104990016243582,1.990835311095181,2.1711419665299405,15.670000000000016,-0.45999999999999375,21.0822,4.446579,1896.8403,0.4822067,-0.026007732,47.500504,2.10688,-9999,-9999,-9999,-9999,-9999,-9999
1,11.0983083819487,11.047875019194283,2.5055142698744,2.2988931414825378,4.610000000000014,5.070000000000007,10.35382,6.083271,1896.8292,0.31030053,0.03647148,50.172363,0.9958201,-9999,-9999,-9999,-9999,-9999,-9999
1,13.313462981736837,7.254895982217746,5.971793846018957,3.0029690614198605,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,11.810881893932947,10.93760352955166,1.8409913447006951,1.9088165584158017,10.140000000000015,-0.45999999999999375,14.936697,0.9169246,1859.8363,0.25292575,-0.041403484,50.514523,0.9753609,-9999,-9999,-9999,-9999,-9999,-9999
